"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"50-54 years"	"50-54"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	156956	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	161191	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	168705	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	166982	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	168034	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	169718	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	173652	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	178208	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	182094	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	186181	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	187355	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	188698	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	189812	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	188727	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	188833	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	189095	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	187610	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	183768	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	179753	Suppressed
	"Tennessee"	"47"	"50-54 years"	"50-54"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	174752	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	128256	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	131011	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	134304	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	144716	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	149960	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	156410	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	163078	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	170467	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	169587	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	171330	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	173213	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	175746	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	180178	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	183213	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	185586	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	186246	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	187047	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	188331	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	187858	Suppressed
	"Tennessee"	"47"	"55-59 years"	"55-59"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	188326	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	108373	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	108952	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	111600	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	116216	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	122120	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	126565	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	130204	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	133828	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	14	144512	Unreliable
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	151157	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	10	158117	Unreliable
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	163345	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	170917	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	167888	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	168137	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	10	170379	Unreliable
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	10	173874	Unreliable
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	11	176638	Unreliable
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	180046	Suppressed
	"Tennessee"	"47"	"60-64 years "	"60-64"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	19	182315	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	14	96295	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	11	96714	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	12	97997	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	19	98474	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	11	100752	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	19	103119	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	105929	Suppressed
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	17	109679	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	17	114353	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	24	120328	19.95
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	18	124956	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	19	127796	Unreliable
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	20	131043	15.26
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	30	141424	21.21
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	20	146487	13.65
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	25	152499	16.39
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	39	157720	24.73
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	34	163712	20.77
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	41	160918	25.48
	"Tennessee"	"47"	"65-69 years"	"65-69"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	35	161774	21.64
	"Tennessee"	"47"	"70-74 years"	"70-74"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	24	89014	26.96
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	30	88608	33.86
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	36	87834	40.99
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	35	87861	39.84
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	40	87250	45.85
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	56	87509	63.99
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	45	88574	50.80
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	51	91054	56.01
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	45	91954	48.94
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	57	94552	60.28
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	70	96537	72.51
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	59	98079	60.16
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	55	101106	54.40
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	58	104912	55.28
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	60	110347	54.37
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	60	114761	52.28
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	75	117882	63.62
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	89	120159	74.07
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	98	130342	75.19
	"Tennessee"	"47"	"70-74 years"	"70-74"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	98	135502	72.32
	"Tennessee"	"47"	"75-79 years"	"75-79"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	83	77643	106.90
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	84	78039	107.64
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	88	77983	112.85
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	95	77302	122.89
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	104	77298	134.54
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	110	76098	144.55
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	132	76198	173.23
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	125	76925	162.50
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	146	77084	189.40
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	159	77068	206.31
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	137	77297	177.24
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	156	77864	200.35
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	151	79314	190.38
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	175	79994	218.77
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	148	81682	181.19
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	168	83788	200.51
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	199	85611	232.45
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	203	88078	230.48
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	206	91535	225.05
	"Tennessee"	"47"	"75-79 years"	"75-79"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	240	96740	248.09
	"Tennessee"	"47"	"80-84 years"	"80-84"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	129	54566	236.41
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	140	54646	256.19
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	152	56247	270.24
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	201	57788	347.82
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	214	58817	363.84
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	224	59896	373.98
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	280	60612	461.95
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	302	61114	494.16
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	278	60871	456.70
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	339	61387	552.23
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	277	60768	455.83
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	301	61008	493.38
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	336	60988	550.93
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	285	61301	464.92
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	314	61344	511.87
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	318	61425	517.70
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	349	61985	563.04
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	366	62792	582.88
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	401	63239	634.10
	"Tennessee"	"47"	"80-84 years"	"80-84"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	431	64985	663.23
	"Tennessee"	"47"	"85-89 years"	"85-89"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	167	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	192	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	203	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	230	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	294	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	283	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	378	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	399	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	475	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	491	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	445	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	461	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	461	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	466	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	455	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	474	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	518	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	616	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	587	Not Applicable	Not Applicable
	"Tennessee"	"47"	"85-89 years"	"85-89"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	598	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	121	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	135	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	164	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	182	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	222	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	261	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	317	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	324	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	341	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	370	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	343	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	373	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	403	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	378	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	401	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	414	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	503	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	535	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	555	Not Applicable	Not Applicable
	"Tennessee"	"47"	"90-94 years"	"90-94"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	538	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	46	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	50	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	66	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	71	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	78	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	90	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	128	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	125	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	131	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	135	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	141	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	152	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	188	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	141	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	168	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	189	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	216	Not Applicable	Not Applicable
	"Tennessee"	"47"	"95-99 years"	"95-99"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	215	Not Applicable	Not Applicable
